site_id,name,latitude,longitude,n_connectors,max_power_kw,connector_types,operator
2024002005,Hotel la Palma,43.40708,-4.758927,0,,Unknown,Unknown
2024002006,Parque de la Prehistoria,43.13775,-6.07571,0,,Unknown,Unknown
2024002007,MUJA,43.50235,-5.276532,0,,Unknown,Unknown
2024002008,"Dr. Fleming, 66",38.830196,0.014397,0,,Unknown,Unknown
2024002009,Gran Canet,39.674812,-0.212935,0,,Unknown,Unknown
2024002010,AhorraMAS Cuenca,40.06427,-2.137304,0,,Unknown,Unknown
2024002011,AhorraMAS Fuencarral,40.490032,-3.721634,0,,Unknown,Unknown
2024002012,KIA Asturconsa,43.51045,-5.68828,0,,Unknown,Unknown
2024002013,AhorraMas Torrelodones,40.578327,-3.953098,0,,Unknown,Unknown
2024002014,AhorraMas Avenida Levante,40.33733,-3.517687,0,,Unknown,Unknown
2024002015,AhorraMas Avenida Berlin,40.41875,-3.541869,0,,Unknown,Unknown
2024002017,AhorraMas Majadahonda,40.45392,-3.883324,0,,Unknown,Unknown
2024002018,Ahorramás Moraleja,40.26017,-3.857575,0,,Unknown,Unknown
2024002019,AhorraMas Luis Sauquillo,40.277626,-3.802543,0,,Unknown,Unknown
2024002020,AHM Fátima,40.385914,-3.744517,0,,Unknown,Unknown
2024002021,Más y Más Noreña,43.393272,-5.705015,0,,Unknown,Unknown
2024002022,Ahorramás Músicos,40.606762,-3.716579,0,,Unknown,Unknown
2024002023,Decathlon Salamanca,40.946304,-5.640957,0,,Unknown,Unknown
2024002024,CC La Gavia,40.36926,-3.599114,0,,Unknown,Unknown
2024002001,P.I. Trocadero - Ecomovilidad Epresa,36.520485,-6.224294,0,,Unknown,Unknown
2024002000,Camping Sitges,41.23161,1.78483,0,,Unknown,Unknown
2024001998,ONCE,41.37621,2.151466,0,,Unknown,Unknown
2024001971,CASAR DE CÁCERES,39.54719,-6.435902,0,,Unknown,Unknown
2024001972,HERVÁS,40.27024,-5.865605,0,,Unknown,Unknown
2024001973,SIERRA DE FUENTES,39.442062,-6.273428,0,,Unknown,Unknown
2024001974,EESS EL GALLO,39.556885,-6.402026,0,,Unknown,Unknown
2024001975,JERTE,40.221386,-5.74926,0,,Unknown,Unknown
2024001976,PIORNAL,40.117653,-5.847995,0,,Unknown,Unknown
2024001977,EL TORNO,40.136635,-5.942239,0,,Unknown,Unknown
2024001978,CAÑAVERAL,39.792633,-6.389783,0,,Unknown,Unknown
2024001979,VALDASTILLAS,40.133583,-5.879075,0,,Unknown,Unknown
2024001980,ABADÍA,40.259712,-5.974846,0,,Unknown,Unknown
2024001981,LA GRANJA,40.238033,-5.997193,0,,Unknown,Unknown
2024001982,GUIJO DE GRANADILLA,40.191887,-6.165272,0,,Unknown,Unknown
2024001983,BAÑOS DE MONTEMAYOR,40.31742,-5.859735,0,,Unknown,Unknown
2024001984,CASAS DEL MONTE,40.205322,-5.959011,0,,Unknown,Unknown
2024001985,CASAS MILLAN,39.815857,-6.329907,0,,Unknown,Unknown
2024001986,PIEDRAS ALBAS,39.783417,-6.925139,0,,Unknown,Unknown
2024001987,PORTAJE,39.9195,-6.559694,0,,Unknown,Unknown
2024001988,PORTEZUELO,39.813972,-6.477167,0,,Unknown,Unknown
2024001989,ALCÁNTARA,39.713028,-6.884222,0,,Unknown,Unknown
2024001990,PLASENZUELA,39.379833,-6.048333,0,,Unknown,Unknown
2024001991,VALDEFUENTES,39.27778,-6.120972,0,,Unknown,Unknown
2024001992,TORREMOCHA,39.348057,-6.179194,0,,Unknown,Unknown
2024001993,TORREQUEMADA,39.367058,-6.219167,0,,Unknown,Unknown
2024001994,ALCUÉSCAR,39.180527,-6.231139,0,,Unknown,Unknown
2024001995,ALDEANUEVA DEL CAMINO,40.25945,-5.930762,0,,Unknown,Unknown
2024001996,AHIGAL,40.18799,-6.192692,0,,Unknown,Unknown
2024001997,TORREJONCILLO,39.88983,-6.467694,0,,Unknown,Unknown
2024001851,SA-Salamanca-013-2,40.949924,-5.648774,0,,Unknown,Unknown
2024001858,M-MADRID-086,40.445293,-3.580408,0,,Unknown,Unknown
2024001880,M-LasRozasdeMadrid-009,40.517975,-3.888378,0,,Unknown,Unknown
2024001888,C RONDA DEL FERROCARRIL,42.11976,-1.143566,0,,Unknown,Unknown
2024001898,SS-Irun-006,43.336178,-1.796717,0,,Unknown,Unknown
2024001899,MU-Murcia-052,37.96061,-1.134087,0,,Unknown,Unknown
2024001907,Z-Zaragoza-023,41.669907,-0.942887,0,,Unknown,Unknown
2024001908,SE-Bormujos-002,37.382133,-6.064969,0,,Unknown,Unknown
2024001910,V-VALENCIA-016,39.47118,-0.392447,0,,Unknown,Unknown
2024001912,E-46-Benetusser-001,39.42059,-0.398247,0,,Unknown,Unknown
2024001913,NA-Pamplona-009,42.83269,-1.675203,0,,Unknown,Unknown
2024001936,SS-Bidania-001,43.138557,-2.153495,0,,Unknown,Unknown
2024001939,GR-Granada-016,37.215015,-3.619578,0,,Unknown,Unknown
2024001828,TAELPO,42.443512,-8.587935,0,,Unknown,Unknown
2024001759,CABRILLANES,42.953663,-6.149248,0,,Unknown,Unknown
2024001752,DIGAMEL AROUSA,42.596783,-8.747206,0,,Unknown,Unknown
2024001765,BRIÓN PABELLÓN,42.863274,-8.676272,0,,Unknown,Unknown
2024001758,BRIÓN BIBLIOTECA,42.866634,-8.67721,0,,Unknown,Unknown
2024001767,ALAMEDA CHAPELA,42.267746,-8.671589,0,,Unknown,Unknown
2024001766,ELECTRA ALTO MIÑO,42.08793,-8.506638,0,,Unknown,Unknown
2024001768,EROSKI BURELA,43.646248,-7.349536,0,,Unknown,Unknown
2024001769,FAMILIA FONTECULLER,43.326637,-8.381531,0,,Unknown,Unknown
2024001771,EROSKI CITY VIMIANZO,43.113277,-9.034666,0,,Unknown,Unknown
2024001770,EROSKI PORTANET,42.210995,-8.733614,0,,Unknown,Unknown
2024001102,PASEO DA XUNQUEIRA REDONDELA,42.283237,-8.60926,0,,Unknown,Unknown
2024001757,SYNGENTA,42.164356,-8.63136,0,,Unknown,Unknown
2024001764,VILLABLINO,42.93785,-6.322756,0,,Unknown,Unknown
2024001755,LOBIOS CALDARIA,41.862587,-8.106146,0,,Unknown,Unknown
2024001754,FAMILIA ARES,43.434216,-8.245223,0,,Unknown,Unknown
2024001762,CASH RECORD FOZ,43.586216,-7.2903533,0,,Unknown,Unknown
2024001763,ARNOIA CALDARIA,42.260162,-8.153301,0,,Unknown,Unknown
2024001750,DIGAMEL CORUÑA,43.354557,-8.42954,0,,Unknown,Unknown
2024001761,CAMPING RÍA DE AROUSA,42.62134,-8.985262,0,,Unknown,Unknown
2024001751,EROSKI HIPERMERCADO SANTIAGO,42.9046,-8.502577,0,,Unknown,Unknown
2024001753,DIGAMEL SANTIAGO,42.913795,-8.506444,0,,Unknown,Unknown
2024001760,DIGAMEL VIGO,42.226685,-8.69106,0,,Unknown,Unknown
2024001756,PARKING SANTA CLARA,42.432663,-8.640839,0,,Unknown,Unknown
2024001103,CALDARIA LAIAS,42.326942,-8.028995,0,,Unknown,Unknown
2024001074,M-Getafe-009,40.27072,-3.696983,0,,Unknown,Unknown
2024001089,M-Alcorcon-016,40.358364,-3.824391,0,,Unknown,Unknown
2024001090,MA-Malaga-024,36.71718,-4.42766,0,,Unknown,Unknown
2024001099,BURGER KING GRIÑON,40.226833,-3.843454,0,,Unknown,Unknown
2024001022,BI-Berango-001,43.369793,-2.998808,0,,Unknown,Unknown
2024001027,M-Alcorcon-010,40.35023,-3.84381,0,,Unknown,Unknown
2024001033,M-VICALVARO-003,40.406185,-3.612573,0,,Unknown,Unknown
2024001034,MU-MURCIA-022,37.981995,-1.12936,0,,Unknown,Unknown
2024001037,TO-OLIASDELREY-004,39.953857,-3.997653,0,,Unknown,Unknown
2024001041,M-Paracuellos-001,40.502098,-3.510628,0,,Unknown,Unknown
2024001053,V-Valencia-018,39.45503,-0.407027,0,,Unknown,Unknown
2024001057,V-Albuixech-001,39.53964,-0.30699,0,,Unknown,Unknown
2024001059,L-LaComaiLaPedra-003,42.172653,1.563814,0,,Unknown,Unknown
2024001060,BI-Bilbao-008,43.27419,-2.957254,0,,Unknown,Unknown
2024001064,BI-Bilbao-007,43.26549,-2.9285,0,,Unknown,Unknown
2024001021,Carrer dels Fusters,39.49975,-0.34633,0,,Unknown,Unknown
2024001020,Carrer dels Artesans,39.50201,-0.34468,0,,Unknown,Unknown
2024000787,"Allego AG PARAYAS, S.L.",43.44889,-3.831363,0,,Unknown,Unknown
2024000788,Allego NISSAN ANDALMOTOR AUTOMOCION (VERA),37.23315,-1.847226,0,,Unknown,Unknown
2024000789,Allego Nissan Dealer CAETANO REICOMSA SL,40.44691,-3.697552,0,,Unknown,Unknown
2024000790,Allego RAFAEL ALMENAR S.A.,39.462288,-0.405479,0,,Unknown,Unknown
2024000791,Allego NISSAN CAETANO REICOMSA SL,40.520515,-3.663987,0,,Unknown,Unknown
2024000792,Allego SAFAMOTOR AUTOS S.L.,36.708794,-4.48673,0,,Unknown,Unknown
2024000793,Allego COMERCIO Y ASISTENCIA - LEON,42.588028,-5.621684,0,,Unknown,Unknown
2024000794,"Allego TALLERES SANTI ENRIQUE, S.A.",41.59062,2.28537,0,,Unknown,Unknown
2024000795,"Allego SANFELIU MOTORS, S.L.",41.7313,1.836805,0,,Unknown,Unknown
2024000796,Allego FRANCISCO MARCOS S.A,38.260113,-0.719889,0,,Unknown,Unknown
2024000797,"Allego GAMBOA AUTOMOCIÓN, S.A. - ALCORCON",40.356476,-3.824132,0,,Unknown,Unknown
2024000798,"Allego ROFERVIGO, S.L.",42.21418,-8.673484,0,,Unknown,Unknown
2024000800,"Allego MOTOR LLANSÀ, S.L. (Zona Franca)",41.35467,2.142677,0,,Unknown,Unknown
2024000801,Allego FRANCISCO MARCOS - MURCIA,38.0277,-1.169062,0,,Unknown,Unknown
2024000802,"Allego MOTOR LLANSÀ, S.L. - L'Hospitalet",41.352364,2.119824,0,,Unknown,Unknown
2024000803,"Allego DISTRIBUCIÓN Y VENTAS, S.L.",38.876877,-6.94793,0,,Unknown,Unknown
2024000805,"Allego LORETO MOTOR, S.L.U.",36.715843,-6.106937,0,,Unknown,Unknown
2024000806,"Allego ANDALMOTOR AUTOMOCIÓN, S.L.",36.777046,-2.78972,0,,Unknown,Unknown
2024000807,Allego FRANCISCO MARCOS - ALICANTE,38.345173,-0.519264,0,,Unknown,Unknown
2024000808,Allego TALLERES Y RECAMBIOS MORERA,41.841305,0.299917,0,,Unknown,Unknown
2024000809,Allego NIKKO CENTER MOTORS,41.114708,1.218622,0,,Unknown,Unknown
2024000810,Allego CYASA - Oviedo,43.37222,-5.814871,0,,Unknown,Unknown
2024000811,"Allego Nissan Dealer MONTALT NIPON, S.L.U.",39.40417,-0.385702,0,,Unknown,Unknown
2024000812,"Allego GAMBOA AUTOMOCIÓN, S.A. - RIVAS",40.354393,-3.543258,0,,Unknown,Unknown
2024000813,Allego - NIKKO CENTER MOTORS,41.150257,1.121496,0,,Unknown,Unknown
2024000814,Allego ROMAUTO GRUP CONCESSIONARIS S.L.,41.41206,2.20411,0,,Unknown,Unknown
2024000815,"Allego NISSAN RIMAUTO TERUEL CAR, S.L.U.",40.356853,-1.13498,0,,Unknown,Unknown
2024000816,"Allego NISSAN IBERMOTOR DE SANTIAGO, S.L.",42.36117,-3.652407,0,,Unknown,Unknown
2024000817,"Allego NISSAN KENTO MOTOR, S.L.",39.909615,-4.010892,0,,Unknown,Unknown
2024000818,"Allego NISSAN AUTOSAE CENTER, S.L.U.",40.057648,-3.615918,0,,Unknown,Unknown
2024000819,"Allego NISSAN AUTOS NIGORRA, S.L.U.",39.60205,2.673015,0,,Unknown,Unknown
2024000820,Allego NISSAN COMERCIAL ARRE MOTOR,42.844635,-1.615217,0,,Unknown,Unknown
2024000821,Allego NISSAN ROMAUTO MARESMOVIL,41.531197,2.43927,0,,Unknown,Unknown
2024000822,"Allego - TALLERES SANTI ENRIQUE, S.A.",41.55678,2.102158,0,,Unknown,Unknown
2024000823,"Allego NISSAN TALLERES SANTI ENRIQUE, S.A.",41.569344,2.023774,0,,Unknown,Unknown
2024000824,"Allego NISSAN GAURSA ARABAUTO, S.L.U.",43.318012,-1.871469,0,,Unknown,Unknown
2024000825,"Allego NISSAN MONTALT NIPON, S.L.U.",39.166275,-0.423511,0,,Unknown,Unknown
2024000826,Allego NISSAN RAFAEL ALMENAR,39.964195,-0.064391,0,,Unknown,Unknown
2024000828,Allego Hermanos Gelida S.A,40.706726,0.592452,0,,Unknown,Unknown
2024000829,"Allego NISSAN ILERDAUTO, S.A.",41.62342,0.665058,0,,Unknown,Unknown
2024000830,Allego Hospital Infanta Sofia,40.558266,-3.610045,0,,Unknown,Unknown
2024000725,BI-Bilbao-012,43.268215,-2.933309,0,,Unknown,Unknown
2024000728,M-ALCOBENDAS-009,40.50693,-3.625858,0,,Unknown,Unknown
2024000747,CA-Cadiz-007,36.53695,-6.302525,0,,Unknown,Unknown
2024000751,CC THADER Murcia,38.0331,-1.1477,0,,Unknown,Unknown
2024000761,VA-VALLADOLID-024,41.618774,-4.747981,0,,Unknown,Unknown
2024000766,GI-Pals-001,41.96762,3.161718,0,,Unknown,Unknown
2024000768,O-OVIEDO-042,43.3538,-5.86236,0,,Unknown,Unknown
2024000769,J-Jaen-001,37.81658,-3.771396,0,,Unknown,Unknown
2024000771,GI-Girona-008,41.9596,2.805762,0,,Unknown,Unknown
2024000773,E-46-Aldaia-001,39.46307,-0.469818,0,,Unknown,Unknown
2024000777,LO-Logroño-013,42.46339,-2.43402,0,,Unknown,Unknown
2024000784,GI-Vilademuls-001,42.152252,2.839095,0,,Unknown,Unknown
2024000785,J-BAEZA-001,37.99165,-3.475624,0,,Unknown,Unknown
2024000717,"TheF Charging Espana Club Arsenal Masculino - Carrer de Pomaret, 49, Barcelona",41.405827,2.120623,0,,Unknown,Unknown
2024000718,TheF Charging Espana Magic Costa Blanca - Villa del Mar,38.53779,-0.138498,0,,Unknown,Unknown
2024000719,"TheF Charging Espana Club Arsenal Amigó - Carrer d'Amigó, 72, Barcelona",41.39732,2.142221,0,,Unknown,Unknown
2024000720,Plaza Poligono Sta. Marina,43.37615,-4.35148,0,,Unknown,Unknown
2024000721,TheF Charging Espana Club Arsenal - Madrid,40.429615,-3.673069,0,,Unknown,Unknown
2024000722,TheF Charging Espana Parking Rosa Amarilla - C. Cardenal Ilundain 28,37.36522,-5.9785666,0,,Unknown,Unknown
2024000002,McDonald's Ronda Norte,39.49761,-0.383267,0,,Unknown,Unknown
2024000003,MU-Murcia-050,38.02866,-1.173348,0,,Unknown,Unknown
2024000005,T-Reus-008,41.157394,1.096187,0,,Unknown,Unknown
2024000006,SA-Salamanca-015,40.968307,-5.669021,0,,Unknown,Unknown
2024000008,O-OVIEDO-041,43.3698,-5.8447,0,,Unknown,Unknown
2024000009,M-PozuelodeAlarcon-005,40.45829,-3.800484,0,,Unknown,Unknown
2024000010,VA-QuintanilladeOnesimo-002,41.629387,-4.324344,0,,Unknown,Unknown
2024000011,MA-MALAGA-066,36.681313,-4.46014,0,,Unknown,Unknown
2024000014,O-OVIEDO-023,43.3594,-5.85295,0,,Unknown,Unknown
2024000021,S-Reocin-001,43.35543,-4.09482,0,,Unknown,Unknown
2024000022,NA-MurilloElCuende-001,42.32068,-1.574121,0,,Unknown,Unknown
2024000023,MA-Malaga-017,36.75005,-4.423681,0,,Unknown,Unknown
2024000024,T-REUS-004,41.131207,1.202236,0,,Unknown,Unknown
2024000026,MA-Malaga-021,36.717728,-4.420187,0,,Unknown,Unknown
2024000027,MA-Malaga-046,36.729008,-4.432096,0,,Unknown,Unknown
2024000028,S-Arce-001,43.41561,-3.93811,0,,Unknown,Unknown
2024000029,M-BoadilladelMonte-005,40.412853,-3.898342,0,,Unknown,Unknown
2024000034,MA-Malaga-049,36.71472,-4.444462,0,,Unknown,Unknown
2024000036,MU-Murcia-011,38.00568,-1.144664,0,,Unknown,Unknown
2024000039,NA-Tafalla-001,42.51422,-1.675516,0,,Unknown,Unknown
2024000041,O-OVIEDO-037,43.352192,-5.861921,0,,Unknown,Unknown
2024000832,LE-LEON-019,42.59874,-5.574222,0,,Unknown,Unknown
2024000833,LE-LEON-021,42.59549,-5.574989,0,,Unknown,Unknown
2024000834,L-TORREFARRERA-002,41.667774,0.599884,0,,Unknown,Unknown
2024000840,LE-LaBañeza-005,42.298763,-5.89988,0,,Unknown,Unknown
2024000841,M-Alcorcon-012,40.33285,-3.82464,0,,Unknown,Unknown
2024000842,LE-LEON-020,42.59409,-5.57025,0,,Unknown,Unknown
2024000845,O-OVIEDO-036,43.3872,-5.8266,0,,Unknown,Unknown
2024000846,M-Getafe-007,40.30273,-3.696051,0,,Unknown,Unknown
2024000848,LE-LEON-025,42.5871,-5.5591,0,,Unknown,Unknown
2024000851,M-Getafe-008,40.27068,-3.699337,0,,Unknown,Unknown
2024000852,M-Mejorada-001,40.389584,-3.502705,0,,Unknown,Unknown
2024000853,M-MOSTOLES-010,40.33409,-3.87681,0,,Unknown,Unknown
2024000856,MU-Cartagena-026,37.718643,-1.048105,0,,Unknown,Unknown
2024000858,MU-Cartagena-025,37.69196,-1.075804,0,,Unknown,Unknown
2024000865,NA-SALINASDEORO-001,42.77505,-1.887656,0,,Unknown,Unknown
2024000866,MA-Malaga-031,36.712254,-4.441154,0,,Unknown,Unknown
2024000867,NA-Caseda-001,42.523346,-1.363618,0,,Unknown,Unknown
2024000868,MU-Cartagena-030,37.648502,-0.868197,0,,Unknown,Unknown
2024000883,V-Paiporta-003,39.4246,-0.404827,0,,Unknown,Unknown
2024000885,S-Santander-004,43.46194,-3.81055,0,,Unknown,Unknown
2024000886,SG-Segovia-007,40.948223,-4.116265,0,,Unknown,Unknown
2024000888,SO-BurgodeOsma-004,41.587654,-3.065255,0,,Unknown,Unknown
2024000893,V-VillargordodelCabriel-001,39.53624,-1.43924,0,,Unknown,Unknown
2024000897,VA-LAGUNADEDUERO-003,41.57954,-4.719399,0,,Unknown,Unknown
2024000898,VA-Valladolid-034,41.638195,-4.746001,0,,Unknown,Unknown
2024000900,BI-Basauri-008,43.22512,-2.886521,0,,Unknown,Unknown
2024000903,E-48-Busturia-001,43.37641,-2.69746,0,,Unknown,Unknown
2024000906,VA-Valladolid-032,41.61237,-4.748989,0,,Unknown,Unknown
2024000910,BI-Basauri-002,43.229706,-2.874815,0,,Unknown,Unknown
2024000914,Z-Zuera-001,41.88304,-0.78359,0,,Unknown,Unknown
2024000928,E-08-HospitaletDeLlobregat-001,41.354397,2.122786,0,,Unknown,Unknown
2024000947,SS-SanSebastian-001,43.297226,-1.966242,0,,Unknown,Unknown
2024000960,GU-CabanillasdelCampo-001,40.630894,-3.237297,0,,Unknown,Unknown
2024000965,O-Gijon-015,43.53704,-5.656797,0,,Unknown,Unknown
2024000967,P-Fromista-001,42.26789,-4.40586,0,,Unknown,Unknown
2024000968,LE-Sahagun-001,42.37128,-5.02914,0,,Unknown,Unknown
2024000971,M-PARLA-002,40.2494,-3.766841,0,,Unknown,Unknown
2024000972,LE-VILLADANGOS-001,42.5351,-5.74775,0,,Unknown,Unknown
2024000974,MA-Malaga-039,36.719822,-4.362658,0,,Unknown,Unknown
2024000979,MA-MaLAGA-008,36.711845,-4.467911,0,,Unknown,Unknown
2024000981,MA-Malaga-041,36.749477,-4.416958,0,,Unknown,Unknown
2024000982,M-Madrid-023,40.46467,-3.618324,0,,Unknown,Unknown
2024000983,MA-Malaga-044,36.721413,-4.436494,0,,Unknown,Unknown
2024000990,NA-Zizurmayor-002,42.78895,-1.700146,0,,Unknown,Unknown
2024000991,PO-Mos-001,42.168495,-8.626171,0,,Unknown,Unknown
2024000992,P-VELILLADELRIOCARRION-001,42.8275,-4.8436,0,,Unknown,Unknown
2024000993,NA-Larraga-001,42.55862,-1.85065,0,,Unknown,Unknown
2024000995,SA-AlbadeTormes-001,40.826176,-5.515999,0,,Unknown,Unknown
2024000996,MU-Murcia-055,38.025192,-1.143102,0,,Unknown,Unknown
2024001002,V-Almussafes-002,39.306152,-0.412575,0,,Unknown,Unknown
2024001003,V-Chelva-002,39.7531,-0.995171,0,,Unknown,Unknown
2024001004,SO-Vinuesa-001,41.91219,-2.759556,0,,Unknown,Unknown
2024001006,SO-SanEstebandeGormaz-002,41.57298,-3.20117,0,,Unknown,Unknown
2024001007,SE-VillaManriquedelaCondesa-001,37.24122,-6.29628,0,,Unknown,Unknown
2024001008,SO-SanEstebandeGormaz-001,41.57137,-3.20108,0,,Unknown,Unknown
2024001011,BI-Basauri-010,43.221558,-2.889122,0,,Unknown,Unknown
2024001012,VA-Valladolid-037,41.65585,-4.737783,0,,Unknown,Unknown
2024001014,VA-Valladolid-014,41.62838,-4.73668,0,,Unknown,Unknown
2024001015,BI-Basauri-009,43.240086,-2.887249,0,,Unknown,Unknown
2024001016,BI-Trapaga-002,43.30235,-3.03398,0,,Unknown,Unknown
2024001018,BI-Santurtzi-001,43.331196,-3.03293,0,,Unknown,Unknown
2024000042,AV-AVILA-006,40.655552,-4.690103,0,,Unknown,Unknown
2024000043,AV-AVILA-009,40.647675,-4.696885,0,,Unknown,Unknown
2024000062,VI-Vitoria-008,42.829292,-2.7485,0,,Unknown,Unknown
2024000089,C-SantiagodeCompostela-007,42.8715,-8.55084,0,,Unknown,Unknown
2024000100,LE-LEON-017,42.58993,-5.56853,0,,Unknown,Unknown
2024000102,LE-Sahagun-002,42.37182,-5.032999,0,,Unknown,Unknown
2024000104,LE-ValenciadeDonJuan-002,42.291927,-5.517989,0,,Unknown,Unknown
2024000106,M-Leganes-009,40.327023,-3.75799,0,,Unknown,Unknown
2024000114,MA-Malaga-050,36.69759,-4.43851,0,,Unknown,Unknown
2024000115,MA-Malaga-035,36.71453,-4.42291,0,,Unknown,Unknown
2024000118,MA-Malaga-053,36.688347,-4.478848,0,,Unknown,Unknown
2024000120,MU-Murcia-044,37.97752,-1.113106,0,,Unknown,Unknown
2024000122,MU-Murcia-016,38.002525,-1.128325,0,,Unknown,Unknown
2024000123,NA-Zizurmayor-001,42.792717,-1.68422,0,,Unknown,Unknown
2024000124,NA-Estella-002,42.656742,-2.02817,0,,Unknown,Unknown
2024000134,V-XATIVA-005,38.994987,-0.528028,0,,Unknown,Unknown
2024000140,SA-CarbajosadelaSagrada-003,40.947308,-5.641658,0,,Unknown,Unknown
2024000142,TO-Oropesa-001,39.926884,-5.18534,0,,Unknown,Unknown
2024000144,VA-LaCistérniga-001,41.611687,-4.684803,0,,Unknown,Unknown
2024000145,V-VALENCIA-021,39.4815,-0.3877,0,,Unknown,Unknown
2024000146,VA-Valladolid-029,41.64822,-4.730014,0,,Unknown,Unknown
2024000147,VA-Valladolid-028,41.63622,-4.742118,0,,Unknown,Unknown
2024000148,VA-Valladolid-018,41.61918,-4.718668,0,,Unknown,Unknown
2024000149,VA-Valladolid-027,41.64872,-4.735924,0,,Unknown,Unknown
2024000154,VA-Valladolid-017,41.63624,-4.746889,0,,Unknown,Unknown
2024000167,VI-VITORIA-021,42.853657,-2.709212,0,,Unknown,Unknown
2024000178,GU-Uceda-002,40.789047,-3.498464,0,,Unknown,Unknown
2024000180,SS-Bergara-001,43.12245,-2.42466,0,,Unknown,Unknown
2024000181,H-SantaOlalladeCala-001,37.9042,-6.2211,0,,Unknown,Unknown
2024000184,E-13-AlcazarDeSanJuan-001,39.39493,-3.22663,0,,Unknown,Unknown
2024000187,E-15-ACoruña-001,43.344467,-8.429914,0,,Unknown,Unknown
2024000190,GU-Guadalajara-008,40.644882,-3.156205,0,,Unknown,Unknown
2024000191,LE-LEON-018,42.59669,-5.57135,0,,Unknown,Unknown
2024000193,LE-LaBañeza-004,42.3057,-5.905751,0,,Unknown,Unknown
2024000194,P-CerveradePisuerga-002,42.86512,-4.496746,0,,Unknown,Unknown
2024000201,M-Madrid-042,40.374573,-3.77606,0,,Unknown,Unknown
2024000202,L-TORREFARRERA-001,41.671745,0.604217,0,,Unknown,Unknown
2024000207,M-VillaviciosadeOdon-001,40.350426,-3.902309,0,,Unknown,Unknown
2024000208,MA-Malaga-038,36.72554,-4.38162,0,,Unknown,Unknown
2024000211,MA-Malaga-054,36.6656,-4.501371,0,,Unknown,Unknown
2024000214,MU-MolinadeSegura-001,38.05551,-1.217261,0,,Unknown,Unknown
2024000216,NA-Oteiza-001,42.6195,-1.95542,0,,Unknown,Unknown
2024000217,NA-Cizur-001,42.78712,-1.676567,0,,Unknown,Unknown
2024000224,PO-Nigran-003,42.13368,-8.79536,0,,Unknown,Unknown
2024000225,V-Algemesi-002,39.19834,-0.43335,0,,Unknown,Unknown
2024000229,SA-BARRUECOPARDO-002,41.07259,-6.66571,0,,Unknown,Unknown
2024000230,V-Burjassot-004,39.50058,-0.404743,0,,Unknown,Unknown
2024000232,E-46-CanetDEnBerenguer-001,39.6809,-0.203517,0,,Unknown,Unknown
2024000233,E-46-Carcaixent-001,39.124596,-0.438924,0,,Unknown,Unknown
2024000241,SA-Candelario-001,40.3645,-5.7391,0,,Unknown,Unknown
2024000242,V-Paiporta-001,39.434723,-0.406393,0,,Unknown,Unknown
2024000243,SA-Mogarraz-001,40.493427,-6.051871,0,,Unknown,Unknown
2024000246,SE-Utrera-003,37.20309,-5.80168,0,,Unknown,Unknown
2024000248,T-Tarragona-001,41.11226,1.210116,0,,Unknown,Unknown
2024000249,S-Liaño-002,43.38328,-3.83937,0,,Unknown,Unknown
2024000255,RAPID 120 CONSERVATORIO,39.39264,-0.71008,0,,Unknown,Unknown
2024000259,VA-LAGUNADEDUERO-004,41.58724,-4.726251,0,,Unknown,Unknown
2024000260,VA-Simancas-001,41.5916,-4.82411,0,,Unknown,Unknown
2024000261,VA-Valladolid-006,41.652752,-4.724331,0,,Unknown,Unknown
2024000296,CS-Geldo-001,39.83436,-0.467797,0,,Unknown,Unknown
2024000303,O-OVIEDO-044,43.3728,-5.8431,0,,Unknown,Unknown
2024000304,C-MONFERO-001,43.308174,-7.979763,0,,Unknown,Unknown
2024000307,O-OVIEDO-032,43.3639,-5.8363,0,,Unknown,Unknown
2024000313,L-NautAran-004,42.71036,0.9033,0,,Unknown,Unknown
2024000316,M-Leganes-013,40.32194,-3.749073,0,,Unknown,Unknown
2024000317,LU-Lugo-011,43.087288,-7.546485,0,,Unknown,Unknown
2024000322,MA-Malaga-058,36.71679,-4.46148,0,,Unknown,Unknown
2024000325,MA-Malaga-030,36.72022,-4.36147,0,,Unknown,Unknown
2024000326,M-MADRID-011,40.37407,-3.776849,0,,Unknown,Unknown
2024000333,NA-Orkoien-003,42.82535,-1.697298,0,,Unknown,Unknown
2024000334,NA-Lekunberri-002,43.004612,-1.896017,0,,Unknown,Unknown
2024000336,MU-Murcia-046,37.993683,-1.142255,0,,Unknown,Unknown
2024000338,MU-Murcia-019,37.99716,-1.138425,0,,Unknown,Unknown
2024000341,SA-Aldeadavila-001,41.217045,-6.614353,0,,Unknown,Unknown
2024000342,TO-TALAVERADELAREINA-012,39.963722,-4.811045,0,,Unknown,Unknown
2024000344,V-Alfafar-003,39.417534,-0.379577,0,,Unknown,Unknown
2024000352,SE-LosMolares-001,37.14963,-5.73862,0,,Unknown,Unknown
2024000353,T-TORTOSA-001,40.79951,0.520526,0,,Unknown,Unknown
2024000354,T-Cambrils-004,41.085995,1.036738,0,,Unknown,Unknown
2024000359,130326,41.661484,-4.780455,0,,Unknown,Unknown
2024000360,VA-Valladolid-035,41.648735,-4.736001,0,,Unknown,Unknown
2024000362,VA-Valladolid-040,41.655773,-4.731015,0,,Unknown,Unknown
2024000364,BA-Merida-001,38.93821,-6.36091,0,,Unknown,Unknown
